IDENTIFIER,CONCEPT_CODE,SHORT_URI,DEFINITION,DESCRIPTORS,PARENTS,PARENT_IDENTIFIER,value,PUBLIC_ID
"getNextPvId(),"","UBERON_0008833","","","","","great auricular nerve","organ"
"getNextPvId(),"","UBERON_0035768","","","","","coccygeal nerve plexus","organ"
"getNextPvId(),"","UBERON_0001814","","","","","brachial nerve plexus","organ"
"getNextPvId(),"","UBERON_0001148","","","","","median nerve","organ"
"getNextPvId(),"","UBERON_0001492","","","","","radial nerve","organ"
"getNextPvId(),"","UBERON_0001493","","","","","axillary nerve","organ"
"getNextPvId(),"","UBERON_0001494","","","","","ulnar nerve","organ"
"getNextPvId(),"","UBERON_0003724","","","","","musculocutaneous nerve","organ"
"getNextPvId(),"","UBERON_0001815","","","","","lumbosacral nerve plexus","organ"
"getNextPvId(),"","UBERON_0034986","","","","","sacral nerve plexus","organ"
"getNextPvId(),"","UBERON_0034987","","","","","lumbar nerve plexus","organ"
"getNextPvId(),"","UBERON_0001322","","","","","sciatic nerve","organ"
"getNextPvId(),"","UBERON_0001323","","","","","tibial nerve","organ"
"getNextPvId(),"","UBERON_0035109","","","","","plantar nerve","organ"
"getNextPvId(),"","UBERON_0035110","","","","","lateral plantar nerve","organ"
"getNextPvId(),"","UBERON_0035111","","","","","medial plantar nerve","organ"
"getNextPvId(),"","UBERON_0015488","","","","","sural nerve","organ"
"getNextPvId(),"","UBERON_0001324","","","","","common fibular nerve","organ"
"getNextPvId(),"","UBERON_0035207","","","","","deep fibular nerve","organ"
"getNextPvId(),"","UBERON_0035526","","","","","superficial fibular nerve","organ"
"getNextPvId(),"","UBERON_0002004","","","","","trunk of sciatic nerve","organ"
"getNextPvId(),"","UBERON_0005465","","","","","obturator nerve","organ"
"getNextPvId(),"","UBERON_0011194","","","","","ophthalmic plexus","organ"
"getNextPvId(),"","UBERON_0000054","","","","","macula","organ"
"getNextPvId(),"","UBERON_0002212","","","","","macula of saccule of membranous labyrinth","organ"
"getNextPvId(),"","UBERON_0002214","","","","","macula of utricle of membranous labyrinth","organ"
"getNextPvId(),"","UBERON_0000389","","","UBERON_0000970","","lens cortex","organ"
"getNextPvId(),"","UBERON_0000412","","","","","dermal papilla","organ"
"getNextPvId(),"","UBERON_0002371","","","UBERON_0004765","","bone marrow","organ"
"getNextPvId(),"","UBERON_0000332","","","UBERON_0004765","","yellow bone marrow","organ"
"getNextPvId(),"","UBERON_0007195","","","","","stroma of bone marrow","organ"
"getNextPvId(),"","UBERON_0000957","","","","","lamina","organ"
"getNextPvId(),"","UBERON_0005427","","","UBERON_0000970","","corneal primordium","organ"
"getNextPvId(),"","UBERON_0005426","","","","","lens vesicle","organ"
"getNextPvId(),"","UBERON_0002385","","","","","muscle tissue","organ"
"getNextPvId(),"","UBERON_0001135","","","","","smooth muscle tissue","organ"
"getNextPvId(),"","UBERON_0002033","","","","","arrector muscle of hair","organ"
"getNextPvId(),"","UBERON_0004231","","","","","anal region smooth muscle","organ"
"getNextPvId(),"","UBERON_0035103","","","","","perineal body smooth muscle muscle tissue","organ"
"getNextPvId(),"","UBERON_0001244","","","","","internal anal sphincter","organ"
"getNextPvId(),"","UBERON_0018112","","","","","rectum smooth muscle tissue","organ"
"getNextPvId(),"","UBERON_0003386","","","UBERON_0000970","","smooth muscle of eye","organ"
"getNextPvId(),"","UBERON_0001605","","","UBERON_0000970","","ciliary muscle","organ"
"getNextPvId(),"","UBERON_0004234","","","UBERON_0000970","","iris smooth muscle","organ"
"getNextPvId(),"","UBERON_0001608","","","UBERON_0000970","","dilatator pupillae","organ"
"getNextPvId(),"","UBERON_0001607","","","UBERON_0000970","","sphincter pupillae","organ"
"getNextPvId(),"","UBERON_0011222","","","UBERON_0000970","","intra-ocular muscle","organ"
"getNextPvId(),"","UBERON_0002112","","","","","smooth muscle of esophagus","organ"
"getNextPvId(),"","UBERON_0004648","","","","","esophagus muscularis mucosa","organ"
"getNextPvId(),"","UBERON_0009960","","","","","esophagus smooth muscle circular layer","organ"
"getNextPvId(),"","UBERON_0009961","","","","","esophagus smooth muscle longitudinal layer","organ"
"getNextPvId(),"","UBERON_0004237","","","","","blood vessel smooth muscle","organ"
"getNextPvId(),"","UBERON_0002111","","","","","artery smooth muscle tissue","organ"
"getNextPvId(),"","UBERON_0004178","","","","","aorta smooth muscle tissue","organ"
"getNextPvId(),"","UBERON_0004236","","","","","arteriole smooth muscle","organ"
"getNextPvId(),"","UBERON_0004297","","","","","respiratory system blood vessel smooth muscle","organ"
"getNextPvId(),"","UBERON_0004696","","","","","venous system smooth muscle","organ"
"getNextPvId(),"","UBERON_0004219","","","UBERON_0000057","","urethra smooth muscle layer","organ"
"getNextPvId(),"","UBERON_0004223","","","","","vagina smooth muscle","organ"
"getNextPvId(),"","UBERON_0004225","","","","","respiratory system smooth muscle","organ"
"getNextPvId(),"","UBERON_0004233","","","UBERON_0000065","","lower respiratory tract smooth muscle","organ"
"getNextPvId(),"","UBERON_0003387","","","UBERON_0000065","","smooth muscle of trachea","organ"
"getNextPvId(),"","UBERON_0004242","","","UBERON_0000065","","bronchus smooth muscle","organ"
"getNextPvId(),"","UBERON_0004241","","","UBERON_0000065","","main bronchus smooth muscle","organ"
"getNextPvId(),"","UBERON_0004515","","","UBERON_0000065","","smooth muscle tissue of bronchiole","organ"
"getNextPvId(),"","UBERON_0004516","","","UBERON_0000065","","smooth muscle tissue of terminal bronchiole","organ"
"getNextPvId(),"","UBERON_0004517","","","UBERON_0000065","","smooth muscle tissue of respiratory bronchiole","organ"
"getNextPvId(),"","UBERON_0004296","","","","","respiratory system lymphatic vessel smooth muscle","organ"
"getNextPvId(),"","UBERON_0004226","","","","","gastrointestinal system smooth muscle","organ"
"getNextPvId(),"","UBERON_0006676","","","","","muscularis mucosa","organ"
"getNextPvId(),"","UBERON_0035840","","","","","esophagogastric junction muscularis mucosa","organ"
"getNextPvId(),"","UBERON_0001203","","","","","muscularis mucosae of stomach","organ"
"getNextPvId(),"","UBERON_0001240","","","","","muscularis mucosae of intestine","organ"
"getNextPvId(),"","UBERON_0001210","","","","","muscularis mucosae of small intestine","organ"
"getNextPvId(),"","UBERON_0012494","","","","","muscularis mucosae of duodenum","organ"
"getNextPvId(),"","UBERON_0016519","","","","","muscularis mucosae of jejunum","organ"
"getNextPvId(),"","UBERON_0001239","","","","","muscularis mucosae of large intestine","organ"
"getNextPvId(),"","UBERON_0006912","","","UBERON_0001255","","urinary bladder muscularis mucosa","organ"
"getNextPvId(),"","UBERON_0004221","","","","","intestine smooth muscle","organ"
"getNextPvId(),"","UBERON_0004220","","","","","large intestine smooth muscle","organ"
"getNextPvId(),"","UBERON_0012398","","","","","large intestine smooth muscle circular layer","organ"
"getNextPvId(),"","UBERON_0012399","","","","","large intestine smooth muscle longitudinal layer","organ"
"getNextPvId(),"","UBERON_0004239","","","","","small intestine smooth muscle","organ"
"getNextPvId(),"","UBERON_0012401","","","","","small intestine smooth muscle circular layer","organ"
"getNextPvId(),"","UBERON_0012402","","","","","small intestine smooth muscle longitudinal layer","organ"
"getNextPvId(),"","UBERON_0004222","","","","","stomach smooth muscle","organ"
"getNextPvId(),"","UBERON_0008856","","","","","stomach muscularis externa","organ"
"getNextPvId(),"","UBERON_0008857","","","","","stomach smooth muscle circular layer","organ"
"getNextPvId(),"","UBERON_0008862","","","","","stomach smooth muscle inner oblique layer","organ"
"getNextPvId(),"","UBERON_0008863","","","","","stomach smooth muscle outer longitudinal layer","organ"
"getNextPvId(),"","UBERON_0004227","","","","","kidney pelvis smooth muscle","organ"
"getNextPvId(),"","UBERON_0004228","","","UBERON_0001255","","urinary bladder smooth muscle","organ"
"getNextPvId(),"","UBERON_0000381","","","UBERON_0001255","","urinary bladder detrusor smooth muscle","organ"
"getNextPvId(),"","UBERON_0004229","","","UBERON_0001255","","urinary bladder trigone smooth muscle","organ"
"getNextPvId(),"","UBERON_0004230","","","UBERON_0001255","","urinary bladder neck smooth muscle","organ"
"getNextPvId(),"","UBERON_0004232","","","","","lymphatic vessel smooth muscle","organ"
"getNextPvId(),"","UBERON_0004235","","","","","mammary gland smooth muscle","organ"
"getNextPvId(),"","UBERON_0004238","","","UBERON_0005057","","spleen smooth muscle","organ"
"getNextPvId(),"","UBERON_0004240","","","UBERON_0002110","","gall bladder smooth muscle","organ"
"getNextPvId(),"","UBERON_0004243","","","","","prostate gland smooth muscle","organ"
"getNextPvId(),"","UBERON_0004245","","","","","oviduct smooth muscle","organ"
"getNextPvId(),"","UBERON_0004246","","","","","outflow tract smooth muscle","organ"
"getNextPvId(),"","UBERON_0004695","","","","","arterial system smooth muscle","organ"
"getNextPvId(),"","UBERON_0004834","","","","","hepatic duct smooth muscle","organ"
"getNextPvId(),"","UBERON_0004835","","","","","epididymis smooth muscle","organ"
"getNextPvId(),"","UBERON_0005109","","","UBERON_0002113","","metanephric smooth muscle tissue","organ"
"getNextPvId(),"","UBERON_0005321","","","UBERON_0002113","","mesonephric smooth muscle tissue","organ"
"getNextPvId(),"","UBERON_0008331","","","","","clitoral smooth muscle","organ"
"getNextPvId(),"","UBERON_0009919","","","","","ureter smooth muscle","organ"
"getNextPvId(),"","UBERON_0012615","","","UBERON_0002331","","umbilical smooth muscle","organ"
"getNextPvId(),"","UBERON_0015717","","","","","smooth muscle tissue layer of ejaculatory duct","organ"
"getNextPvId(),"","UBERON_0015783","","","","","smooth muscle layer in fatty layer of subcutaneous tissue","organ"
"getNextPvId(),"","UBERON_0011386","","","","","facial modiolus","organ"
"getNextPvId(),"","UBERON_0002036","","","","","striated muscle tissue","organ"
"getNextPvId(),"","UBERON_0001133","","","UBERON_0000948","","cardiac muscle tissue","organ"
"getNextPvId(),"","UBERON_0010131","","","UBERON_0000948","","conducting tissue of heart","organ"
"getNextPvId(),"","UBERON_0002350","","","UBERON_0000948","","conducting system of heart","organ"
"getNextPvId(),"","UBERON_0002063","","","UBERON_0000948","","sinus venosus","organ"
"getNextPvId(),"","UBERON_0002351","","","UBERON_0000948","","sinoatrial node","organ"
"getNextPvId(),"","UBERON_0002352","","","UBERON_0000948","","atrioventricular node","organ"
"getNextPvId(),"","UBERON_0004146","","","UBERON_0000948","","His-Purkinje system","organ"
"getNextPvId(),"","UBERON_0002353","","","UBERON_0000948","","atrioventricular bundle","organ"
"getNextPvId(),"","UBERON_0002354","","","UBERON_0000948","","cardiac Purkinje fiber","organ"
"getNextPvId(),"","UBERON_0005982","","","UBERON_0000948","","Bachmann's bundle","organ"
"getNextPvId(),"","UBERON_0009966","","","UBERON_0000948","","internodal tract","organ"
"getNextPvId(),"","UBERON_0015125","","","UBERON_0000948","","anterior internodal tract","organ"
"getNextPvId(),"","UBERON_0015127","","","UBERON_0000948","","posterior internodal tract","organ"
"getNextPvId(),"","UBERON_0015126","","","UBERON_0000948","","middle internodal tract","organ"
"getNextPvId(),"","UBERON_0004492","","","UBERON_0000948","","cardiac muscle tissue of cardiac septum","organ"
"getNextPvId(),"","UBERON_0003383","","","UBERON_0000948","","cardiac muscle tissue of interventricular septum","organ"
"getNextPvId(),"","UBERON_0004491","","","UBERON_0000948","","cardiac muscle tissue of interatrial septum","organ"
"getNextPvId(),"","UBERON_0004493","","","UBERON_0000948","","cardiac muscle tissue of myocardium","organ"
"getNextPvId(),"","UBERON_0018649","","","UBERON_0000948","","cardiac muscle tissue of ventricle","organ"
"getNextPvId(),"","UBERON_0003452","","","UBERON_0000948","","trabecula carnea cardiac muscle tissue","organ"
"getNextPvId(),"","UBERON_0004494","","","UBERON_0000948","","cardiac muscle tissue of papillary muscle","organ"
"getNextPvId(),"","UBERON_0004490","","","UBERON_0000948","","cardiac muscle tissue of atrium","organ"
"getNextPvId(),"","UBERON_0001134","","","","","skeletal muscle tissue","organ"
"getNextPvId(),"","UBERON_0008713","","","","","pectoral girdle and thoracic body wall skeletal muscle","organ"
"getNextPvId(),"","UBERON_0001112","","","","","latissimus dorsi muscle","organ"
"getNextPvId(),"","UBERON_0001129","","","","","subscapularis muscle","organ"
"getNextPvId(),"","UBERON_0001476","","","","","deltoid","organ"
"getNextPvId(),"","UBERON_0005461","","","","","levator scapulae muscle","organ"
"getNextPvId(),"","UBERON_0004832","","","","","anal region skeletal muscle","organ"
"getNextPvId(),"","UBERON_0003269","","","UBERON_0000970","","skeletal muscle tissue of eye","organ"
"getNextPvId(),"","UBERON_0004505","","","UBERON_0000970","","skeletal muscle tissue of orbicularis oculi","organ"
"getNextPvId(),"","UBERON_0004508","","","UBERON_0000970","","skeletal muscle tissue of levator palpebrae superioris","organ"
"getNextPvId(),"","UBERON_0001601","","","UBERON_0000970","","extra-ocular muscle","organ"
"getNextPvId(),"","UBERON_0001604","","","UBERON_0000970","","levator palpebrae superioris","organ"
"getNextPvId(),"","UBERON_0006531","","","UBERON_0000970","","oculomotor muscle","organ"
"getNextPvId(),"","UBERON_0006533","","","UBERON_0000970","","rectus extraocular muscle","organ"
"getNextPvId(),"","UBERON_0001602","","","UBERON_0000970","","medial rectus extraocular muscle","organ"
"getNextPvId(),"","UBERON_0001603","","","UBERON_0000970","","lateral rectus extra-ocular muscle","organ"
"getNextPvId(),"","UBERON_0006322","","","UBERON_0000970","","inferior rectus extraocular muscle","organ"
"getNextPvId(),"","UBERON_0006323","","","UBERON_0000970","","superior rectus extraocular muscle","organ"
"getNextPvId(),"","UBERON_0006532","","","UBERON_0000970","","oblique extraocular muscle","organ"
"getNextPvId(),"","UBERON_0006321","","","UBERON_0000970","","superior oblique extraocular muscle","organ"
"getNextPvId(),"","UBERON_0006320","","","UBERON_0000970","","inferior oblique extraocular muscle","organ"
"getNextPvId(),"","UBERON_0003895","","","","","hypaxial myotome region","organ"
"getNextPvId(),"","UBERON_0003898","","","","","skeletal muscle tissue of trunk","organ"
"getNextPvId(),"","UBERON_0004495","","","","","skeletal muscle tissue of diaphragm","organ"
"getNextPvId(),"","UBERON_0004496","","","","","skeletal muscle tissue of iliacus","organ"
"getNextPvId(),"","UBERON_0004497","","","","","skeletal muscle tissue of gluteus maximus","organ"
"getNextPvId(),"","UBERON_0004510","","","","","skeletal muscle tissue of pectoralis major","organ"
"getNextPvId(),"","UBERON_0004511","","","","","skeletal muscle tissue of rectus abdominis","organ"
"getNextPvId(),"","UBERON_0004513","","","","","skeletal muscle tissue of internal intercostal muscle","organ"
"getNextPvId(),"","UBERON_0004514","","","","","skeletal muscle tissue of transversus thoracis","organ"
"getNextPvId(),"","UBERON_0004831","","","","","esophagus skeletal muscle","organ"
"getNextPvId(),"","UBERON_0003900","","","","","epaxial myotome region","organ"
"getNextPvId(),"","UBERON_0004498","","","","","skeletal muscle tissue of quadriceps femoris","organ"
"getNextPvId(),"","UBERON_0004499","","","","","skeletal muscle tissue of tibialis anterior","organ"
"getNextPvId(),"","UBERON_0004501","","","","","skeletal muscle tissue of teres major","organ"
"getNextPvId(),"","UBERON_0004502","","","","","skeletal muscle tissue of biceps brachii","organ"
"getNextPvId(),"","UBERON_0004503","","","","","skeletal muscle tissue of digastric","organ"
"getNextPvId(),"","UBERON_0004504","","","","","skeletal muscle tissue of mylohyoid","organ"
"getNextPvId(),"","UBERON_0004506","","","","","skeletal muscle tissue of masseter","organ"
"getNextPvId(),"","UBERON_0004507","","","","","skeletal muscle tissue of temporalis","organ"
"getNextPvId(),"","UBERON_0004509","","","","","skeletal muscle tissue of trapezius","organ"
"getNextPvId(),"","UBERON_0004512","","","","","skeletal muscle tissue of supraspinatus","organ"
"getNextPvId(),"","UBERON_0004520","","","","","striated muscle tissue of prostate","organ"
"getNextPvId(),"","UBERON_0004829","","","","","urethra skeletal muscle tissue","organ"
"getNextPvId(),"","UBERON_0004830","","","","","respiratory system skeletal muscle","organ"
"getNextPvId(),"","UBERON_0004833","","","","","lip skeletal muscle","organ"
"getNextPvId(),"","UBERON_0010059","","","","","hypoglossal cord","organ"
"getNextPvId(),"","UBERON_0004667","","","UBERON_0000948","","interventricular septum muscular part","organ"
"getNextPvId(),"","UBERON_0006821","","","","","cutaneous muscle","organ"
"getNextPvId(),"","UBERON_0008428","","","","","ceratoglossus","organ"
"getNextPvId(),"","UBERON_0008715","","","","","muscle tissue of prostate","organ"
"getNextPvId(),"","UBERON_0011535","","","","","chondroglossus muscle","organ"
"getNextPvId(),"","UBERON_0016886","","","","","muscle tissue of terminal part of digestive tract","organ"
"getNextPvId(),"","UBERON_0003091","","","UBERON_0002046","","thyroid primordium","organ"
"getNextPvId(),"","UBERON_0001761","","","","","future foramen cecum","organ"
"getNextPvId(),"","UBERON_0003261","","","","","thyroid primordium endoderm","organ"
"getNextPvId(),"","UBERON_0004128","","","","","optic vesicle","organ"
"getNextPvId(),"","UBERON_0007118","","","","","umbilicus","organ"
"getNextPvId(),"","UBERON_0005292","","","","","extraembryonic tissue","organ"
"getNextPvId(),"","UBERON_0005291","","","","","embryonic tissue","organ"
"getNextPvId(),"","UBERON_0000095","","","","","cardiac neural crest","organ"
"getNextPvId(),"","UBERON_0003099","","","","","cranial neural crest","organ"
"getNextPvId(),"","UBERON_0005491","","","","","glossopharyngeal neural crest","organ"
"getNextPvId(),"","UBERON_0003849","","","","","mesencephalic neural crest","organ"
"getNextPvId(),"","UBERON_0003852","","","","","rhombencephalon neural crest","organ"
"getNextPvId(),"","UBERON_0007098","","","","","mandibular neural crest","organ"
"getNextPvId(),"","UBERON_0007099","","","","","hyoid neural crest","organ"
"getNextPvId(),"","UBERON_0003083","","","","","trunk neural crest","organ"
"getNextPvId(),"","UBERON_0005428","","","","","vagal neural crest","organ"
"getNextPvId(),"","UBERON_0010075","","","","","sacral neural crest","organ"
"getNextPvId(),"","UBERON_0009133","","","","","pleuroperitoneal membrane","organ"
"getNextPvId(),"","UBERON_0009746","","","","","head fold of embryonic disc","organ"
"getNextPvId(),"","UBERON_0009747","","","","","tail fold of embryonic disc","organ"
"getNextPvId(),"","UBERON_0010316","","","","","germ layer / neural crest","organ"
"getNextPvId(),"","UBERON_0002342","","","","","neural crest","organ"
"getNextPvId(),"","UBERON_0003851","","","","","diencephalon neural crest","organ"
"getNextPvId(),"","UBERON_0003853","","","","","spinal cord neural crest","organ"
"getNextPvId(),"","UBERON_0003850","","","","","telencephalon neural crest","organ"
"getNextPvId(),"","UBERON_0000923","","","","","germ layer","organ"
"getNextPvId(),"","UBERON_0000924","","","","","ectoderm","organ"
"getNextPvId(),"","UBERON_0003373","","","","","ectoderm of footplate","organ"
"getNextPvId(),"","UBERON_0005234","","","","","optic eminence ectoderm","organ"
"getNextPvId(),"","UBERON_0005660","","","","","2nd arch ectoderm","organ"
"getNextPvId(),"","UBERON_0005661","","","","","3rd arch ectoderm","organ"
"getNextPvId(),"","UBERON_0005662","","","","","4th arch ectoderm","organ"
"getNextPvId(),"","UBERON_0009479","","","","","ectoderm of buccopharyngeal membrane","organ"
"getNextPvId(),"","UBERON_0000930","","","","","stomodeum","organ"
"getNextPvId(),"","UBERON_0005250","","","","","stomatodeum gland","organ"
"getNextPvId(),"","UBERON_0009715","","","","","stomodeal lumen","organ"
"getNextPvId(),"","UBERON_0004356","","","","","apical ectodermal ridge","organ"
"getNextPvId(),"","UBERON_0005421","","","","","pectoral appendage apical ectodermal ridge","organ"
"getNextPvId(),"","UBERON_0005422","","","","","pelvic appendage apical ectodermal ridge","organ"
"getNextPvId(),"","UBERON_0006872","","","","","handplate apical ectodermal ridge","organ"
"getNextPvId(),"","UBERON_0005085","","","","","ectodermal placode","organ"
"getNextPvId(),"","UBERON_0002546","","","","","cranial placode","organ"
"getNextPvId(),"","UBERON_0009122","","","","","adenohypophyseal placode","organ"
"getNextPvId(),"","UBERON_0009955","","","","","neurogenic placode","organ"
"getNextPvId(),"","UBERON_0035597","","","","","profundal placode","organ"
"getNextPvId(),"","UBERON_0003078","","","","","epibranchial placode","organ"
"getNextPvId(),"","UBERON_0009124","","","","","geniculate placode","organ"
"getNextPvId(),"","UBERON_0009125","","","","","petrosal placode","organ"
"getNextPvId(),"","UBERON_0009126","","","","","nodosal placode","organ"
"getNextPvId(),"","UBERON_0003067","","","","","dorsolateral placode","organ"
"getNextPvId(),"","UBERON_0003070","","","","","trigeminal placode complex","organ"
"getNextPvId(),"","UBERON_0003069","","","UBERON_0001690","","otic placode","organ"
"getNextPvId(),"","UBERON_0003073","","","","","lens placode","organ"
"getNextPvId(),"","UBERON_0011814","","","","","non-neurogenic ectodermal placode","organ"
"getNextPvId(),"","UBERON_0005089","","","","","sweat gland placode","organ"
"getNextPvId(),"","UBERON_0005088","","","","","sebaceous gland placode","organ"
"getNextPvId(),"","UBERON_0005087","","","","","tooth placode","organ"
"getNextPvId(),"","UBERON_0011817","","","","","skin appendage placode","organ"
"getNextPvId(),"","UBERON_0000925","","","","","endoderm","organ"
"getNextPvId(),"","UBERON_0005665","","","","","3rd arch endoderm","organ"
"getNextPvId(),"","UBERON_0009550","","","","","endoderm of foregut-midgut junction","organ"
"getNextPvId(),"","UBERON_0005664","","","","","2nd arch endoderm","organ"
"getNextPvId(),"","UBERON_0005666","","","","","4th arch endoderm","organ"
"getNextPvId(),"","UBERON_0009480","","","","","endoderm of buccopharyngeal membrane","organ"
"getNextPvId(),"","UBERON_0005439","","","","","definitive endoderm","organ"
"getNextPvId(),"","UBERON_0000926","","","","","mesoderm","organ"
"getNextPvId(),"","UBERON_0003068","","","","","axial mesoderm","organ"
"getNextPvId(),"","UBERON_0034878","","","","","prechordal mesoderm","organ"
"getNextPvId(),"","UBERON_0003063","","","","","prechordal plate","organ"
"getNextPvId(),"","UBERON_0004880","","","","","chordamesoderm","organ"
"getNextPvId(),"","UBERON_0003886","","","","","future coelemic cavity lumen","organ"
"getNextPvId(),"","UBERON_0002346","","","","","neurectoderm","organ"
"getNextPvId(),"","UBERON_0006238","","","","","future brain","organ"
"getNextPvId(),"","UBERON_0006240","","","","","future forebrain","organ"
"getNextPvId(),"","UBERON_0006222","","","","","future diencephalon","organ"
"getNextPvId(),"","UBERON_0006284","","","","","early prosencephalic vesicle","organ"
"getNextPvId(),"","UBERON_0014371","","","","","future telencephalon","organ"
"getNextPvId(),"","UBERON_0007277","","","","","presumptive hindbrain","organ"
"getNextPvId(),"","UBERON_0013149","","","","","hindbrain vesicle","organ"
"getNextPvId(),"","UBERON_0018239","","","","","rhombomere boundary","organ"
"getNextPvId(),"","UBERON_0007281","","","","","presumptive midbrain hindbrain boundary","organ"
"getNextPvId(),"","UBERON_0007288","","","","","presumptive forebrain midbrain boundary","organ"
"getNextPvId(),"","UBERON_0009616","","","","","presumptive midbrain","organ"
"getNextPvId(),"","UBERON_0006777","","","","","tectal plate","organ"
"getNextPvId(),"","UBERON_0013147","","","","","early mesencephalic vesicle","organ"
"getNextPvId(),"","UBERON_0013150","","","","","future brain vesicle","organ"
"getNextPvId(),"","UBERON_0009676","","","","","early telencephalic vesicle","organ"
"getNextPvId(),"","UBERON_0013148","","","UBERON_0000955","","early midbrain vesicle","organ"
"getNextPvId(),"","UBERON_0005443","","","UBERON_0002240","","filum terminale","organ"
"getNextPvId(),"","UBERON_0010269","","","","","filum terminale internum","organ"
"getNextPvId(),"","UBERON_0010270","","","","","filum terminale externum","organ"
"getNextPvId(),"","UBERON_0005497","","","","","non-neural ectoderm","organ"
"getNextPvId(),"","UBERON_0005969","","","","","eye trabecular meshwork","organ"
"getNextPvId(),"","UBERON_0008324","","","","","erectile tissue","organ"
"getNextPvId(),"","UBERON_0006653","","","","","glans clitoris","organ"
"getNextPvId(),"","UBERON_0011183","","","","","corpus spongiosum of penis","organ"
"getNextPvId(),"","UBERON_0006609","","","","","corpus cavernosum","organ"
"getNextPvId(),"","UBERON_0004713","","","","","corpus cavernosum penis","organ"
"getNextPvId(),"","UBERON_0006639","","","","","crus of penis","organ"
"getNextPvId(),"","UBERON_0015174","","","","","helicine artery of penis","organ"
"getNextPvId(),"","UBERON_0006608","","","","","corpus cavernosum clitoridis","organ"
"getNextPvId(),"","UBERON_0018533","","","","","crus of penis or clitoris","organ"
"getNextPvId(),"","UBERON_0009010","","","","","periurethral tissue","organ"
"getNextPvId(),"","UBERON_0011818","","","","","superficial fascia","organ"
"getNextPvId(),"","UBERON_0012327","","","","","pearly penile papule","organ"
"getNextPvId(),"","UBERON_0012376","","","","","retromolar triangle","organ"
"getNextPvId(),"","UBERON_0018303","","","UBERON_0002369","","adrenal tissue","organ"
"getNextPvId(),"","UBERON_0010232","","","","","placodal ectoderm","organ"
"getNextPvId(),"","UBERON_0000913","","","","","interstitial fluid","organ"
